Kod;Województwo;ryż - za 1kg,2017 ;ryż - za 1kg,2018 ;ryż - za 1kg,2019 ;bułka pszenna - za 50g,2017 ;bułka pszenna - za 50g,2018 ;bułka pszenna - za 50g,2019 ;chleb pszenno-żytni - za 0,5kg,2017 ;chleb pszenno-żytni - za 0,5kg,2018 ;chleb pszenno-żytni - za 0,5kg,2019 ;mąka pszenna - za 1kg,2017 ;mąka pszenna - za 1kg,2018 ;mąka pszenna - za 1kg,2019 ;kasza jęczmienna - za 0,5kg,2017 ;kasza jęczmienna - za 0,5kg,2018 ;kasza jęczmienna - za 0,5kg,2019 ;mięso wołowe z kością (rostbef) - za 1kg,2017 ;mięso wołowe z kością (rostbef) - za 1kg,2018 ;mięso wołowe z kością (rostbef) - za 1kg,2019 ;mięso wołowe bez kości (z udźca) - za 1 kg,2017 ;mięso wołowe bez kości (z udźca) - za 1 kg,2018 ;mięso wołowe bez kości (z udźca) - za 1 kg,2019 ;mięso wieprzowe bez kości (schab środkowy) - za 1 kg,2017 ;mięso wieprzowe bez kości (schab środkowy) - za 1 kg,2018 ;mięso wieprzowe bez kości (schab środkowy) - za 1 kg,2019 ;mięso wieprzowe bez kości (schab) - za 1 kg,2017 ;mięso wieprzowe bez kości (schab) - za 1 kg,2018 ;mięso wieprzowe bez kości (schab) - za 1 kg,2019 ;kurczęta patroszone - za 1kg,2017 ;kurczęta patroszone - za 1kg,2018 ;kurczęta patroszone - za 1kg,2019 ;szynka wieprzowa gotowana - za 1kg,2017 ;szynka wieprzowa gotowana - za 1kg,2018 ;szynka wieprzowa gotowana - za 1kg,2019 ;kiełbasa suszona - za 1kg,2017 ;grudzień kiełbasa suszona - za 1kg cena 2018  ;grudzień kiełbasa suszona - za 1kg cena 2019    ;grudzień kiełbasa wędzona (2) - za 1kg cena 2017    ;grudzień kiełbasa wędzona (2) - za 1kg cena 2018    ;grudzień kiełbasa wędzona (2) - za 1kg cena 2019    ;grudzień filety z morszczuka mrożone - za 1kg cena 2017    ;grudzień filety z morszczuka mrożone - za 1kg cena 2018    ;grudzień filety z morszczuka mrożone - za 1kg cena 2019    ;grudzień karp świeży - za 1kg cena 2017    ;grudzień karp świeży - za 1kg cena 2018    ;grudzień karp świeży - za 1kg cena 2019    ;grudzień mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l cena 2017    ;grudzień mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l cena 2018    ;grudzień mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l cena 2019    ;grudzień mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l cena 2017    ;grudzień mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l cena 2018    ;grudzień mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l cena 2019    ;grudzień ser twarogowy półtłusty - za 1kg cena 2017    ;grudzień ser twarogowy półtłusty - za 1kg cena 2018    ;grudzień ser twarogowy półtłusty - za 1kg cena 2019    ;grudzień ser dojrzewający - za 1kg cena 2017    ;grudzień ser dojrzewający - za 1kg cena 2018    ;grudzień ser dojrzewający - za 1kg cena 2019    ;grudzień śmietana o zawartości tłuszczu 18% - za 200 g cena 2017    ;grudzień śmietana o zawartości tłuszczu 18% - za 200 g cena 2018    ;grudzień śmietana o zawartości tłuszczu 18% - za 200 g cena 2019    ;grudzień jaja kurze świeże - za 1szt cena 2017    ;grudzień jaja kurze świeże - za 1szt cena 2018    ;grudzień jaja kurze świeże - za 1szt cena 2019    ;grudzień jaja kurze świeże (chów wolnowybiegowy) - za 1szt cena 2017    ;grudzień jaja kurze świeże (chów wolnowybiegowy) - za 1szt cena 2018    ;grudzień jaja kurze świeże (chów wolnowybiegowy) - za 1szt cena 2019    ;grudzień jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt cena 2017    ;grudzień jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt cena 2018    ;grudzień jaja kurze świeże (chów klatkowy lub ściółkowy) - za 1 szt cena 2019    ;grudzień masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g cena 2017    ;grudzień masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g cena 2018    ;grudzień masło świeże o zawartości tłuszczu ok. 82,5% - za 200 g cena 2019    ;grudzień margaryna - za 400 g cena 2017    ;grudzień margaryna - za 400 g cena 2018    ;grudzień margaryna - za 400 g cena 2019    ;grudzień olej rzepakowy produkcji krajowej - za 1l cena 2017    ;grudzień olej rzepakowy produkcji krajowej - za 1l cena 2018    ;grudzień olej rzepakowy produkcji krajowej - za 1l cena 2019    ;grudzień jabłka - za 1kg cena 2017    ;grudzień jabłka - za 1kg cena 2018    ;grudzień jabłka - za 1kg cena 2019    ;grudzień pomarańcze - za 1kg cena 2017    ;grudzień pomarańcze - za 1kg cena 2018    ;grudzień pomarańcze - za 1kg cena 2019    ;grudzień cytryny - za 1 kg cena 2017    ;grudzień cytryny - za 1 kg cena 2018    ;grudzień cytryny - za 1 kg cena 2019    ;grudzień marchew - za 1 kg cena 2017    ;grudzień marchew - za 1 kg cena 2018    ;grudzień marchew - za 1 kg cena 2019    ;grudzień cebula - za 1 kg cena 2017    ;grudzień cebula - za 1 kg cena 2018    ;grudzień cebula - za 1 kg cena 2019    ;grudzień ziemniaki - za 1 kg cena 2017    ;grudzień ziemniaki - za 1 kg cena 2018    ;grudzień ziemniaki - za 1 kg cena 2019    ;grudzień cukier biały kryształ - za 1kg cena 2017    ;grudzień cukier biały kryształ - za 1kg cena 2018    ;grudzień cukier biały kryształ - za 1kg cena 2019    ;grudzień czekolada mleczna - za 100g cena 2017    ;grudzień czekolada mleczna - za 100g cena 2018    ;grudzień czekolada mleczna - za 100g cena 2019    ;grudzień kawa naturalna mielona - za 250g cena 2017    ;grudzień kawa naturalna mielona - za 250g cena 2018    ;grudzień kawa naturalna mielona - za 250g cena 2019    ;grudzień herbata czarna, liściasta - za 100g cena 2017    ;grudzień herbata czarna, liściasta - za 100g cena 2018    ;grudzień herbata czarna, liściasta - za 100g cena 2019    ;grudzień sok jabłkowy - za 1l cena 2017    ;grudzień sok jabłkowy - za 1l cena 2018    ;grudzień sok jabłkowy - za 1l cena 2019    ;grudzień piwo jasne pełne, butelkowane - za 0,5l cena 2017    ;grudzień piwo jasne pełne, butelkowane - za 0,5l cena 2018    ;grudzień piwo jasne pełne, butelkowane - za 0,5l cena 2019    ;grudzień papierosy - za 20szt. cena 2017    ;grudzień papierosy - za 20szt. cena 2018    ;grudzień papierosy - za 20szt. cena 2019    ;grudzień garnitur męski 2-częściowy, z tkaniny z udziałem wełny - za 1 kpl cena 2017    ;grudzień garnitur męski 2-częściowy, z tkaniny z udziałem wełny - za 1 kpl cena 2018    ;grudzień garnitur męski 2-częściowy, z tkaniny z udziałem wełny - za 1 kpl cena 2019    ;grudzień garnitur męski 2-częściowy, z tkaniny z udziałem wełny (2) - za 1 kpl cena 2017    ;grudzień garnitur męski 2-częściowy, z tkaniny z udziałem wełny (2) - za 1 kpl cena 2018    ;grudzień garnitur męski 2-częściowy, z tkaniny z udziałem wełny (2) - za 1 kpl cena 2019    ;grudzień koszula męska z elanobawełny, długi rękaw cena 2017    ;grudzień koszula męska z elanobawełny, długi rękaw cena 2018    ;grudzień koszula męska z elanobawełny, długi rękaw cena 2019    ;grudzień podkoszulek męski bawełniany, krótki rękaw cena 2017    ;grudzień podkoszulek męski bawełniany, krótki rękaw cena 2018    ;grudzień podkoszulek męski bawełniany, krótki rękaw cena 2019    ;grudzień podkoszulek męski bawełniany, bez rękawa cena 2017    ;grudzień podkoszulek męski bawełniany, bez rękawa cena 2018    ;grudzień podkoszulek męski bawełniany, bez rękawa cena 2019    ;grudzień rajstopy damskie gładkie, 15 den cena 2017    ;grudzień rajstopy damskie gładkie, 15 den cena 2018    ;grudzień rajstopy damskie gładkie, 15 den cena 2019    ;grudzień spodnie (6-11 lat) z tkaniny typu jeans cena 2017    ;grudzień spodnie (6-11 lat) z tkaniny typu jeans cena 2018    ;grudzień spodnie (6-11 lat) z tkaniny typu jeans cena 2019    ;grudzień spodnie (6-11 lat) z tkaniny typu jeans (2) cena 2017    ;grudzień spodnie (6-11 lat) z tkaniny typu jeans (2) cena 2018    ;grudzień spodnie (6-11 lat) z tkaniny typu jeans (2) cena 2019    ;grudzień oczyszczenie chemiczne garnituru męskiego 2-częściowego - za 1kpl cena 2017    ;grudzień oczyszczenie chemiczne garnituru męskiego 2-częściowego - za 1kpl cena 2018    ;grudzień oczyszczenie chemiczne garnituru męskiego 2-częściowego - za 1kpl cena 2019    ;grudzień półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę cena 2017    ;grudzień półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę cena 2018    ;grudzień półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę cena 2019    ;grudzień półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę cena 2017    ;grudzień półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę cena 2018    ;grudzień półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę cena 2019    ;grudzień podzelowanie obuwia męskiego - za 1parę cena 2017    ;grudzień podzelowanie obuwia męskiego - za 1parę cena 2018    ;grudzień podzelowanie obuwia męskiego - za 1parę cena 2019    ;grudzień bateria zlewozmywakowa cena 2017    ;grudzień bateria zlewozmywakowa cena 2018    ;grudzień bateria zlewozmywakowa cena 2019    ;grudzień zimna woda z miejskiej sieci wodociągowej - za 1m3 cena 2017    ;grudzień zimna woda z miejskiej sieci wodociągowej - za 1m3 cena 2018    ;grudzień zimna woda z miejskiej sieci wodociągowej - za 1m3 cena 2019    ;grudzień centralne ogrzewanie lokali mieszkalnych - za 1 m2 p u cena 2017    ;grudzień centralne ogrzewanie lokali mieszkalnych - za 1 m2 p u cena 2018    ;grudzień centralne ogrzewanie lokali mieszkalnych - za 1 m2 p u cena 2019    ;grudzień węgiel kamienny - za 1t cena 2017    ;grudzień węgiel kamienny - za 1t cena 2018    ;grudzień węgiel kamienny - za 1t cena 2019    ;grudzień ciepła woda - za 1m3 cena 2017    ;grudzień ciepła woda - za 1m3 cena 2018    ;grudzień ciepła woda - za 1m3 cena 2019    ;grudzień firanka syntetyczna, szer. 300 cm - za 1 m cena 2017    ;grudzień firanka syntetyczna, szer. 300 cm - za 1 m cena 2018    ;grudzień firanka syntetyczna, szer. 300 cm - za 1 m cena 2019    ;grudzień firanka syntetyczna, szer. 140-280 cm - za 1 m cena 2017    ;grudzień firanka syntetyczna, szer. 140-280 cm - za 1 m cena 2018    ;grudzień firanka syntetyczna, szer. 140-280 cm - za 1 m cena 2019    ;grudzień ręcznik frotté z tkaniny bawełnianej, wym. 50x100 cm cena 2017    ;grudzień ręcznik frotté z tkaniny bawełnianej, wym. 50x100 cm cena 2018    ;grudzień ręcznik frotté z tkaniny bawełnianej, wym. 50x100 cm cena 2019    ;grudzień mikser elektryczny cena 2017    ;grudzień mikser elektryczny cena 2018    ;grudzień mikser elektryczny cena 2019    ;grudzień kuchnia mikrofalowa, poj. 16-20 l cena 2017    ;grudzień kuchnia mikrofalowa, poj. 16-20 l cena 2018    ;grudzień kuchnia mikrofalowa, poj. 16-20 l cena 2019    ;grudzień talerz głęboki porcelanowy o średnicy 22-24 cm, dekorowany cena 2017    ;grudzień talerz głęboki porcelanowy o średnicy 22-24 cm, dekorowany cena 2018    ;grudzień talerz głęboki porcelanowy o średnicy 22-24 cm, dekorowany cena 2019    ;grudzień talerz głęboki porcelanowy o średnicy 22-26 cm cena 2017    ;grudzień talerz głęboki porcelanowy o średnicy 22-26 cm cena 2018    ;grudzień talerz głęboki porcelanowy o średnicy 22-26 cm cena 2019    ;grudzień proszek do prania - za 300g cena 2017    ;grudzień proszek do prania - za 300g cena 2018    ;grudzień proszek do prania - za 300g cena 2019    ;grudzień wizyta u lekarza specjalisty cena 2017    ;grudzień wizyta u lekarza specjalisty cena 2018    ;grudzień wizyta u lekarza specjalisty cena 2019    ;grudzień benzyna silnikowa bezołowiowa, 95-oktanowa - za 1l cena 2017    ;grudzień benzyna silnikowa bezołowiowa, 95-oktanowa - za 1l cena 2018    ;grudzień benzyna silnikowa bezołowiowa, 95-oktanowa - za 1l cena 2019    ;grudzień olej napędowy - za 1l cena 2017    ;grudzień olej napędowy - za 1l cena 2018    ;grudzień olej napędowy - za 1l cena 2019    ;grudzień bilet normalny na przejazd autobusem miejskim, jednorazowy cena 2017    ;grudzień bilet normalny na przejazd autobusem miejskim, jednorazowy cena 2018    ;grudzień bilet normalny na przejazd autobusem miejskim, jednorazowy cena 2019    ;grudzień przejazd taksówką osobową, taryfa dzienna - za 5km cena 2017    ;grudzień przejazd taksówką osobową, taryfa dzienna - za 5km cena 2018    ;grudzień przejazd taksówką osobową, taryfa dzienna - za 5km cena 2019    ;grudzień przenośny odtwarzacz multimedialny typu MP4, komplet ze słuchawkami cena 2017    ;grudzień przenośny odtwarzacz multimedialny typu MP4, komplet ze słuchawkami cena 2018    ;grudzień przenośny odtwarzacz multimedialny typu MP4, komplet ze słuchawkami cena 2019    ;grudzień bilet do kina cena 2017    ;grudzień bilet do kina cena 2018    ;grudzień bilet do kina cena 2019    ;grudzień gazeta regionalna cena 2017    ;grudzień gazeta regionalna cena 2018    ;grudzień gazeta regionalna cena 2019    ;grudzień strzyżenie włosów męskich cena 2017    ;grudzień strzyżenie włosów męskich cena 2018    ;grudzień strzyżenie włosów męskich cena 2019    ;grudzień mydło toaletowe - za 100g cena 2017    ;grudzień mydło toaletowe - za 100g cena 2018    ;grudzień mydło toaletowe - za 100g cena 2019    ;grudzień mydło toaletowe - za 90 g cena 2017    ;grudzień mydło toaletowe - za 90 g cena 2018    ;grudzień mydło toaletowe - za 90 g cena 2019    ;grudzień pasta do zębów - za 100 ml cena 2017    ;grudzień pasta do zębów - za 100 ml cena 2018    ;grudzień pasta do zębów - za 100 ml cena 2019    ;grudzień wywóz śmieci segregowanych w budynkach wielorodzinnych - opłata od osoby cena 2017    ;grudzień wywóz śmieci segregowanych w budynkach wielorodzinnych - opłata od osoby cena 2018    ;grudzień wywóz śmieci segregowanych w budynkach wielorodzinnych - opłata od osoby cena 2019    ;grudzień wywóz śmieci niesegregowanych w budynkach wielorodzinnych -opłata od osoby cena 2017    ;grudzień wywóz śmieci niesegregowanych w budynkach wielorodzinnych -opłata od osoby cena 2018    ;grudzień wywóz śmieci niesegregowanych w budynkach wielorodzinnych -opłata od osoby cena 2019;
0200000;DOLNOŚLĄSKIE;3,86;3,85;3,74;0,45;0,52;0,53;2,65;2,90;3,01;2,54;2,46;2,80;2,78;2,54;2,67;25,81;26,26;28,18;35,12;36,82;37,94;17,06;17,55;;;;21,44;6,89;6,94;7,79;27,83;27,53;31,07;33,89;34,18;37,83;18,99;18,59;21,55;27,87;28,40;28,67;12,83;13,93;13,41;2,86;2,79;2,85;2,61;2,71;2,76;12,73;12,12;13,04;22,36;22,09;21,45;1,92;1,92;1,98;0,75;0,64;;;;0,86;;;0,65;6,85;6,51;5,98;3,87;3,74;3,68;6,32;6,02;6,52;3,87;2,31;3,76;5,89;5,98;6,17;8,18;6,95;8,67;1,97;3,00;2,44;2,10;3,01;3,30;1,26;1,70;2,77;2,77;2,18;2,69;3,89;4,02;4,05;7,69;7,87;7,61;4,24;4,20;8,23;3,62;3,76;3,95;2,83;3,02;3,03;14,11;13,78;14,00;604,44;;;;589,38;545,88;108,29;109,20;114,41;29,87;;;;27,02;27,12;7,93;7,89;8,59;67,88;;;;57,09;67,56;37,15;38,63;40,79;199,89;211,67;218,93;202,05;190,20;211,40;50,31;52,81;54,38;149,35;142,33;149,59;4,67;4,83;5,02;4,34;4,16;4,09;952,74;951,18;954,55;20,37;21,14;21,73;33,06;;;;28,4;30,82;23,01;22,75;22,21;144,17;145,71;150,95;321,23;316,77;320,56;12,25;12,40;;;;14,15;5,68;5,78;5,69;105,88;112,35;121,18;4,70;4,88;4,94;4,65;5,24;5,15;2,60;2,74;2,77;16,21;16,69;17,18;184,17;;;19,69;20,61;19,87;2,73;2,80;3,08;18,76;19,18;22,59;2,21;;;;2,04;2,16;9,38;8,93;9,65;12,47;12,59;16,27;18,97;19,12;27,49;
0400000;KUJAWSKO-POMORSKIE;3,92;3,87;3,97;0,42;0,46;0,50;2,07;2,30;2,55;2,33;2,50;2,71;2,00;1,93;2,02;28,95;30,70;31,71;35,98;37,52;38,64;17,50;17,07;;;;21,61;7,26;6,95;8,06;28,04;29,24;32,77;32,40;32,85;37,27;18,25;18,78;21,43;23,77;25,92;27,32;15,91;16,54;15,74;2,83;2,82;2,83;2,46;2,47;2,52;13,30;14,10;14,42;22,48;22,26;22,62;1,86;1,91;1,97;0,70;0,62;;;;0,84;;;0,57;7,18;6,87;5,80;3,64;3,45;3,55;5,53;5,76;6,04;3,52;2,26;3,54;5,73;5,22;5,44;7,61;7,02;7,24;2,13;2,86;2,77;2,20;2,83;3,62;1,03;1,45;2,37;2,88;2,17;2,63;3,66;3,83;3,98;6,99;7,46;7,31;4,17;4,27;7,20;3,65;3,97;3,96;2,87;2,83;3,03;14,22;13,66;14,03;582,74;;;;494,76;595,68;99,84;101,45;109,99;30,38;;;;29,79;28,02;6,44;6,51;7,09;83,91;;;;73,29;77,60;36,64;38,49;40,34;202,30;207,23;204,17;202,38;202,07;210,84;39,09;39,77;41,62;177,11;189,73;198,94;3,42;3,46;3,55;2,99;3,10;3,28;912,54;902,52;911,49;21,68;21,86;22,29;32,79;;;;24,9;26,14;23,38;23,67;23,50;142,15;148,69;142,13;297,11;310,13;306,81;14,60;14,83;;;;14,99;5,13;5,37;5,53;112,31;116,92;123,85;4,72;4,95;4,96;4,64;5,23;5,14;2,61;2,61;2,61;14,83;15,30;15,59;193,68;;;21,61;20,10;22,60;2,70;2,80;3,11;17,46;18,15;19,23;2,23;;;;2,17;2,14;10,09;9,96;11,37;11,06;11,49;13,69;23,15;24,00;29,10;
0600000;LUBELSKIE;4,39;4,40;4,73;0,43;0,47;0,52;2,06;2,25;2,33;2,24;2,34;2,63;2,37;2,40;2,27;27,11;29,36;29,00;30,54;30,93;30,71;16,59;16,06;;;;20,70;6,87;7,24;7,64;22,09;24,22;29,15;28,73;28,03;28,54;17,06;17,09;21,78;25,12;25,52;26,35;12,97;14,17;12,99;3,07;2,95;2,96;2,48;2,59;2,63;13,94;14,41;14,87;20,81;20,65;20,49;1,92;1,93;2,01;0,79;0,63;;;;0,92;;;0,66;6,51;6,47;5,56;3,52;3,36;3,51;6,28;6,26;6,41;3,34;2,12;3,30;4,66;5,27;5,36;7,07;6,41;6,13;2,05;2,68;2,48;2,29;2,90;3,54;1,13;1,54;2,49;2,69;2,14;2,52;3,63;3,70;3,91;7,83;7,75;7,64;4,70;4,59;7,46;3,61;3,71;3,97;2,73;3,05;3,13;14,18;13,82;14,13;631,54;;;;653,35;684,36;97,57;103,24;107,32;28,92;;;;29,49;29,16;7,45;7,10;7,72;77,87;;;;79,91;81,50;37,08;37,25;38,33;223,99;227,24;231,49;196,07;201,66;225,16;36,33;37,67;38,75;168,90;172,50;161,92;3,14;3,10;3,16;3,11;3,16;3,35;893,46;923,67;918,75;23,95;24,07;25,68;27,83;;;;23,5;25,58;21,20;20,41;20,16;127,66;127,16;128,66;336,58;327,75;365,91;14,03;13,49;;;;14,95;5,78;5,87;5,45;93,75;92,92;97,50;4,73;4,94;4,98;4,61;5,17;5,10;2,78;2,78;2,78;14,94;15,19;15,28;172,58;;;17,17;17,04;18,00;2,47;2,52;2,58;17,92;18,50;19,75;2,18;;;;2,01;2,05;9,10;9,15;11,04;10,04;10,33;13,63;16,68;17,68;25,58;
0800000;LUBUSKIE;3,61;3,61;3,52;0,48;0,56;0,59;2,49;2,77;2,88;2,30;2,67;2,99;2,36;2,27;2,26;29,44;28,87;28,66;34,32;35,04;33,82;17,78;17,37;;;;20,97;7,26;7,39;7,95;28,17;28,93;27,84;28,80;31,39;33,20;17,32;18,81;21,51;24,70;24,56;25,80;13,71;14,87;15,10;2,65;2,54;2,66;2,43;2,44;2,55;13,30;13,53;14,36;22,53;22,10;21,79;1,66;1,67;1,63;0,69;0,66;;;;0,82;;;0,52;6,48;6,34;5,22;4,07;3,70;3,94;6,10;6,00;6,36;3,86;2,36;3,51;4,74;4,69;5,20;7,83;6,23;7,46;2,03;2,86;2,52;2,18;3,04;3,36;1,23;1,54;2,55;2,79;2,12;2,60;3,65;3,66;3,62;6,91;7,41;7,92;4,35;4,49;7,29;3,65;3,76;3,71;2,72;2,74;2,87;14,03;13,78;14,05;562,44;;;;613,00;592,14;99,77;89,77;107,74;29,99;;;;26,31;28,16;7,39;7,58;8,77;70,97;;;;77,73;76,02;35,50;38,69;40,25;224,55;209,55;218,87;204,66;181,67;210,12;47,11;47,88;47,88;121,96;132,30;143,12;4,47;4,63;4,71;4,49;4,63;4,68;918,91;935,15;955,58;21,25;21,83;22,94;33,89;;;;28,6;27,11;23,31;21,95;24,35;172,88;159,42;157,00;297,00;311,44;309,13;15,34;15,81;;;;15,88;5,51;5,51;5,41;103,33;115,56;126,25;4,67;4,93;4,93;4,58;5,19;5,08;2,62;2,68;2,88;18,28;18,19;16,75;173,11;;;19,43;20,29;20,41;2,74;2,95;3,16;17,56;18,33;22,50;2,03;;;;2,02;2,13;7,69;8,62;10,57;10,28;11,52;14,38;16,91;19,16;24,00;
1000000;ŁÓDZKIE;3,56;3,58;3,81;0,36;0,42;0,41;2,30;2,51;2,63;2,36;2,45;2,85;1,90;1,99;2,15;26,49;26,07;25,96;32,77;33,97;34,74;18,44;17,65;;;;22,70;7,08;6,58;7,07;26,87;26,47;29,87;31,53;31,74;34,38;19,51;19,52;22,10;22,54;22,63;23,87;14,43;14,64;14,47;2,68;2,72;2,69;2,40;2,43;2,62;12,87;13,15;13,66;20,06;20,29;20,40;1,74;1,73;1,95;0,77;0,57;;;;0,87;;;0,64;6,74;6,55;5,77;4,00;3,16;3,49;5,93;5,88;6,40;3,27;1,88;3,16;5,78;5,89;6,23;7,45;6,63;7,38;1,77;2,42;2,25;1,81;2,86;3,17;0,95;1,37;2,36;2,44;2,08;2,60;3,49;3,75;3,86;7,42;7,66;7,07;4,22;4,22;7,49;3,84;3,70;4,01;2,78;2,74;2,96;14,19;13,86;14,04;723,15;;;;645,63;660,56;102,71;105,43;109,64;27,03;;;;22,13;21,72;6,14;6,41;6,85;62,89;;;;61,25;66,70;35,64;37,28;39,93;218,49;227,92;217,39;194,27;212,70;206,63;45,86;48,71;51,43;176,96;189,51;180,84;3,68;3,80;3,97;4,23;4,52;4,61;930,78;927,00;929,10;20,60;21,55;21,94;27,02;;;;25,1;27,16;20,60;20,39;21,68;132,20;140,20;141,83;316,00;308,66;318,02;15,71;16,31;;;;15,49;5,24;5,18;5,21;101,79;106,43;120,36;4,67;4,89;4,94;4,57;5,13;5,04;2,50;2,66;2,70;15,79;15,80;16,58;149,94;;;20,88;21,50;21,10;2,63;2,74;3,20;18,14;19,14;21,50;2,03;;;;2,00;2,18;8,47;9,35;11,10;8,62;9,07;14,14;14,29;14,79;21,82;
1200000;MAŁOPOLSKIE;3,77;3,71;3,87;0,46;0,52;0,51;2,30;2,55;2,67;2,37;2,55;2,53;2,60;2,65;2,64;27,37;27,68;28,04;29,46;29,31;31,33;17,45;17,16;;;;20,75;7,08;6,79;8,19;26,68;24,84;27,61;31,41;29,60;33,77;16,43;16,88;18,74;23,30;21,30;23,48;13,79;14,37;13,90;2,69;2,73;2,80;2,67;2,70;2,77;13,41;13,26;13,78;22,52;20,85;21,96;1,84;1,80;1,98;0,76;0,60;;;;0,70;;;0,62;6,55;6,18;5,21;4,04;3,40;3,56;6,24;6,29;6,74;3,46;1,77;3,11;5,94;5,11;5,64;7,19;6,25;7,25;1,44;2,49;1,96;1,71;2,81;2,82;1,02;1,64;2,58;2,46;2,09;2,56;3,83;4,02;4,06;7,51;7,73;7,62;5,12;5,50;7,81;3,70;3,87;3,74;2,62;2,97;2,99;13,89;13,84;14,03;673,69;;;;576,90;585,49;105,53;109,68;111,14;30,78;;;;23,38;23,22;6,93;7,01;7,54;63,51;;;;65,83;62,52;38,86;39,48;41,82;221,37;223,76;227,37;197,91;207,45;215,14;43,00;43,15;47,25;153,96;158,23;146,15;4,24;4,35;4,49;3,58;3,62;3,67;922,98;913,91;906,73;23,90;25,10;25,65;25,13;;;;23,7;24,46;18,53;19,92;20,08;137,69;143,03;146,50;311,52;300,45;301,84;14,59;13,19;;;;13,90;5,35;5,26;5,40;94,62;103,08;129,23;4,69;4,83;4,97;4,57;5,16;5,09;2,79;2,84;3,13;17,42;17,71;18,68;164,66;;;18,74;19,33;19,66;2,84;2,93;3,13;19,62;20,69;20,54;2,08;;;;2,08;2,15;8,17;9,07;11,00;9,05;9,68;12,90;15,26;16,41;21,73;
1400000;MAZOWIECKIE;3,99;4,03;4,27;0,39;0,43;0,46;2,14;2,31;2,47;2,69;2,54;2,93;2,56;2,69;2,69;25,84;27,91;27,12;32,08;31,33;32,36;17,18;16,52;;;;20,93;7,42;7,33;7,81;25,26;27,06;29,38;32,41;31,84;36,82;18,37;18,99;21,02;22,44;21,01;24,42;13,70;13,95;14,16;2,81;2,82;2,90;2,53;2,60;2,67;14,90;14,73;15,35;21,03;19,87;21,12;1,71;1,73;1,77;0,78;0,65;;;;0,78;;;0,69;6,69;6,61;5,72;4,19;3,69;3,75;6,26;6,29;6,38;3,65;2,14;3,61;5,82;5,33;5,89;7,36;6,90;7,62;1,83;2,68;2,43;1,84;2,95;3,30;1,17;1,70;2,62;2,45;2,20;2,59;3,71;3,58;3,94;7,36;7,53;7,43;4,31;4,42;7,56;3,64;3,94;4,13;2,86;2,91;3,05;13,92;13,94;14,06;596,39;;;;613,87;578,86;109,35;105,68;107,19;30,06;;;;25,90;24,91;7,08;7,18;7,66;70,55;;;;77,57;74,92;37,62;39,06;40,72;207,49;217,83;209,32;194,64;195,88;195,98;41,30;42,17;47,36;148,05;152,08;162,75;3,71;3,59;3,66;3,48;3,21;3,10;900,29;911,49;895,12;22,37;23,00;23,34;32,71;;;;30,2;30,88;21,64;21,88;22,16;137,78;141,25;133,99;308,23;312,72;318,41;15,89;16,49;;;;17,73;5,32;5,17;5,28;106,88;110,83;118,75;4,72;4,95;4,98;4,60;5,23;5,11;3,22;3,27;3,32;16,48;16,82;17,15;175,07;;;21,43;22,93;22,45;2,50;2,55;2,80;22,00;22,54;24,13;2,16;;;;1,96;2,13;8,89;9,54;10,17;8,72;9,03;12,90;14,33;14,83;22,98;
